Nombre cliente,aviso_padre, IDaviso,Provincia,Ciudad,Zona/colonia,Zona aviso,Tipo de operación,Tipo de propiedad,Tipo de aviso,Destaque,Moneda,Precio,Mt2 totales,Ambientes,Habitaciones,Impresiones,Visitas,Leads,Calidad
CRESTALE PROPIEDADES S.A.,NO,54430375,Otros Paises,Uruguay,Montevideo,Carrasco,Venta,Apartamento,Desarrollos,Super Destacado,USD,$356.700,108,4,3,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,54430376,Otros Paises,Uruguay,Montevideo,Carrasco,Venta,Apartamento,Desarrollos,Super Destacado,USD,$339.900,104,4,3,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,54430377,Otros Paises,Uruguay,Montevideo,Carrasco,Venta,Apartamento,Desarrollos,Super Destacado,USD,$358.600,106,4,3,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,54430469,Otros Paises,Uruguay,Montevideo,Carrasco,Venta,Apartamento,Desarrollos,Super Destacado,USD,$358.600,106,4,3,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55379139,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$19.117,11,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55379140,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$18.362,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55379141,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$94.996,52,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55379142,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$19.117,11,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55379143,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$18.362,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55379144,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$18.362,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55379145,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$18.362,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55379146,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$129.652,63,3,2,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55379147,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$129.652,63,3,2,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55379148,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$98.500,47,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55379149,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$108.500,50,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55379150,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$18.362,10,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55379151,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$72.130,47,1,0,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55379152,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$24.990,21,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55379153,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$96.806,52,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55379154,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$19.117,10,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55379155,Santa Fe,Rosario,Distrito Centro,,Venta,Local Comercial,Desarrollos,Super Destacado,USD,$361.957,215,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55379156,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$18.362,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55379157,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$129.652,63,3,2,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55379158,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$19.117,11,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55379159,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$20.403,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55379160,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$18.362,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,55380176,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Avisos,Super Destacado,USD,$95.000,46,2,1,1.719,8,,Completo
CRESTALE PROPIEDADES S.A.,NO,55380183,Santa Fe,Rosario,Distrito Centro,,Alquiler,Apartamento,Avisos,Super Destacado,Pesos Argentinos,$350.000,46,,,16.427,692,61,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,55393337,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Avisos,Simple,USD,$100.000,44,2,1,98,2,,Completo
CRESTALE PROPIEDADES S.A.,NO,55403353,Santa Fe,Rosario,Distrito Centro,Martín,Venta,Apartamento,Desarrollos,Super Destacado,USD,$55.188,49,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55403354,Santa Fe,Rosario,Distrito Centro,Martín,Venta,Apartamento,Desarrollos,Super Destacado,USD,$44.604,47,1,0,0,6,1,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55403355,Santa Fe,Rosario,Distrito Centro,Martín,Venta,Apartamento,Desarrollos,Super Destacado,USD,$54.540,55,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55403356,Santa Fe,Rosario,Distrito Centro,Martín,Venta,Apartamento,Desarrollos,Super Destacado,USD,$59.724,44,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55403357,Santa Fe,Rosario,Distrito Centro,Martín,Venta,Apartamento,Desarrollos,Super Destacado,USD,$66.096,74,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55403358,Santa Fe,Rosario,Distrito Centro,Martín,Venta,Apartamento,Desarrollos,Super Destacado,USD,$66.744,76,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55403359,Santa Fe,Rosario,Distrito Centro,Martín,Venta,Apartamento,Desarrollos,Super Destacado,USD,$69.984,77,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55403803,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$70.000,50,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,55404486,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Avisos,Super Destacado,USD,$190.000,90,3,2,541,9,1,Completo
CRESTALE PROPIEDADES S.A.,SI,55404563,Santa Fe,Rosario,Distrito Centro,Luis Agote,Venta,Apartamento,Avisos,Super Destacado,USD,$165.000,90,3,2,947,2,,Completo
CRESTALE PROPIEDADES S.A.,NO,55404818,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$18.943,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,55405267,Santa Fe,Rosario,Distrito Centro,Martín,Venta,Apartamento,Desarrollos,Super Destacado,USD,$60.372,44,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,54461406,Santa Fe,Funes,Zona 15,San Sebastián,Venta,Terrenos,Desarrollos,Super Destacado,USD,$230.000,800,0,0,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,55419414,Santa Fe,Rosario,Distrito Centro,Luis Agote,Venta,Apartamento,Avisos,Super Destacado,USD,$73.500,79,3,2,1.834,16,,Completo
CRESTALE PROPIEDADES S.A.,SI,55425571,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Avisos,Super Destacado,USD,$190.000,167,4,3,1.251,42,,Completo
CRESTALE PROPIEDADES S.A.,SI,55425577,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Avisos,Super Destacado,USD,$52.000,34,2,1,1.351,22,1,Completo
CRESTALE PROPIEDADES S.A.,SI,55435104,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Avisos,Super Destacado,USD,$90.000,48,2,1,1.098,13,1,Completo
CRESTALE PROPIEDADES S.A.,SI,55439683,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Oficina comercial,Avisos,Super Destacado,USD,$700.000,306,2,0,290,1,,Completo
CRESTALE PROPIEDADES S.A.,SI,55453745,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Avisos,Super Destacado,USD,$85.000,110,5,3,830,23,,Completo
CRESTALE PROPIEDADES S.A.,SI,54486175,Santa Fe,Alvear,S/D,,Venta,Depósito,Avisos,Simple,USD,$0,14000,0,0,72,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,53208106,Santa Fe,Rosario,Distrito Noroeste,Country Club Palos Verdes,Venta,Casa,Avisos,Simple,USD,$395.000,214,7,9,277,5,,Completo
CRESTALE PROPIEDADES S.A.,SI,54585190,Santa Fe,Rosario,Distrito Noroeste,Country Club Palos Verdes,Venta,Casa,Avisos,Super Destacado,USD,$600.000,1122,6,9,2.588,47,,Completo
CRESTALE PROPIEDADES S.A.,SI,54790504,Santa Fe,Rosario,Distrito Sur,,Venta,Casa,Avisos,Simple,USD,$0,2715,5,12,448,20,,Completo
CRESTALE PROPIEDADES S.A.,SI,54803900,Santa Fe,Rosario,Distrito Sur,,Venta,Terrenos,Avisos,Super Destacado,USD,$170.000,1000,0,0,1.639,7,,Completo
CRESTALE PROPIEDADES S.A.,SI,54991444,Santa Fe,Rosario,Distrito Sur,,Venta,Terrenos,Avisos,Super Destacado,USD,$0,25613,0,0,4.882,7,,Completo
CRESTALE PROPIEDADES S.A.,SI,54396787,Santa Fe,Rosario,Empalme Graneros,,Venta,Local Comercial,Avisos,Simple,USD,$98.000,230,1,0,240,14,,Completo
CRESTALE PROPIEDADES S.A.,SI,48735194,Santa Fe,Rosario,Fisherton,,Venta,Terrenos,Avisos,Super Destacado,USD,$1.035.000,3000,0,0,1.530,18,,Completo
CRESTALE PROPIEDADES S.A.,SI,48871148,Santa Fe,Rosario,Fisherton,,Venta,Horizontal,Desarrollos,Super Destacado,,,0,,0,3.106,31,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,48958466,Santa Fe,Rosario,Fisherton,,Venta,Horizontal,Desarrollos,Super Destacado,,,0,,0,17.374,112,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,48958467,Santa Fe,Rosario,Fisherton,,Venta,Casa,Desarrollos,Super Destacado,USD,$140.000,110,3,2,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,48958468,Santa Fe,Rosario,Fisherton,,Venta,Casa,Desarrollos,Super Destacado,USD,$150.000,130,3,2,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,49556222,Santa Fe,Rosario,Fisherton,,Venta,PH,Desarrollos,Super Destacado,USD,$150.000,130,3,2,0,11,1,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,49556228,Santa Fe,Rosario,Fisherton,,Venta,PH,Desarrollos,Super Destacado,USD,$140.000,110,3,2,0,6,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,50235846,Santa Fe,Rosario,Fisherton,,Venta,Casa,Avisos,Super Destacado,USD,$900.000,2000,5,12,2.129,49,,Completo
CRESTALE PROPIEDADES S.A.,SI,50236051,Santa Fe,Rosario,Fisherton,,Venta,Casa,Avisos,Super Destacado,USD,$675.000,1560,5,12,2.160,20,,Completo
CRESTALE PROPIEDADES S.A.,SI,50236058,Santa Fe,Rosario,Fisherton,,Venta,Casa,Avisos,Super Destacado,USD,$690.000,1200,5,12,1.839,26,,Completo
CRESTALE PROPIEDADES S.A.,NO,50612762,Santa Fe,Rosario,Fisherton,,Venta,Terrenos,Desarrollos,Super Destacado,USD,$145.000,830,0,0,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50612766,Santa Fe,Rosario,Fisherton,,Venta,Terrenos,Desarrollos,Super Destacado,USD,$125.000,830,0,0,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50612767,Santa Fe,Rosario,Fisherton,,Venta,Terrenos,Desarrollos,Super Destacado,USD,$140.000,830,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50612772,Santa Fe,Rosario,Fisherton,,Venta,Terrenos,Desarrollos,Super Destacado,USD,$120.000,830,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50612781,Santa Fe,Rosario,Fisherton,,Venta,Terrenos,Desarrollos,Super Destacado,USD,$125.000,830,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50612782,Santa Fe,Rosario,Fisherton,,Venta,Terrenos,Desarrollos,Super Destacado,USD,$150.000,830,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50612783,Santa Fe,Rosario,Fisherton,,Venta,Terrenos,Desarrollos,Super Destacado,USD,$120.000,830,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,52560995,Santa Fe,Rosario,Fisherton,,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,5.964,116,1,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,52560996,Santa Fe,Rosario,Fisherton,,Venta,Casa,Desarrollos,Super Destacado,USD,$150.000,88,3,2,0,6,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,52923086,Santa Fe,Rosario,Fisherton,,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,406,8,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,52923088,Santa Fe,Rosario,Fisherton,,Venta,Oficina comercial,Desarrollos,Super Destacado,USD,$92.127,35,1,0,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53166047,Santa Fe,Rosario,Fisherton,,Venta,Terrenos,Desarrollos,Super Destacado,USD,$110.000,830,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53166063,Santa Fe,Rosario,Fisherton,,Venta,Terrenos,Desarrollos,Super Destacado,USD,$110.000,830,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,53171546,Santa Fe,Rosario,Fisherton,,Venta,Apartamento,Avisos,Super Destacado,USD,$239.400,133,3,6,2.413,2,,Completo
CRESTALE PROPIEDADES S.A.,SI,53171571,Santa Fe,Rosario,Fisherton,,Venta,Casa,Avisos,Super Destacado,USD,$350.000,450,5,9,2.569,28,,Completo
CRESTALE PROPIEDADES S.A.,SI,53186461,Santa Fe,Rosario,Fisherton,,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,310,9,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53186464,Santa Fe,Rosario,Fisherton,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$239.400,133,3,2,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,53186636,Santa Fe,Rosario,Fisherton,,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,1.579,20,,Sin Datos
